,Review ratings,Review title,Review
208,1,In one plus sound worst-background resound coming,Sound quality not good compared to oppo.My opinion oppo good.In oneplus back side resound coming.That is the draback.This is my opinion only.2000 waste.. Take a good decision.My opinion is in sound quality sony and oppo are best.
209,3,Not so bad !!,Backup is good. Sound quality is not bad. As per my requirement I need some more clear / clean sound. Bass is good not to say Z Bass. Its like ordinary neck bands which we get in below / near about 1000 rupees. I am disappointed after buing this product. Please go with Sony or other branded neckbands.
210,5,Excellent bluetooth Neck band,"I am a music lover,as per my opinion this is Awesome Bluetooth,Sound Quality,bass, battery  backup all things are Superb"
211,1,Connection problems,"Whenever I pause the music/video, it’s keep on disconnecting and connecting. Most of the times when I play the music again after a gap, it will be in disconnected state. Very irritating."
212,3,Battery is not good,Battery backup is not good i am using approx 3-4 hour daily and 100 to 0% take 3 days so approx 100 to 0 took 10-12 hours
213,5,Worth for 2k,After 1 week of usageWorth to buy for 2k.1. Sound quality (bass)2. Comfortable while using3. Easy to access4. Charging for 10minutes you can watch one movi  Oneplus other than smartphone users can buy this headset.
214,5,Masterpiece,"Simply Impressed with , product quality , sound quality in one word its a masterpiece,  you cant get better then this in price you pay ."
215,1,The WORST,"Just after a month of receiving these earphones, there was a static buzzing sound when on call. The people on the other end couldn't talk to me cause of the noise which was much more prominent than my voice. It's the worst product that I've ever purchased from Amazon. I normally don't write good/bad reviews but this forced me to"
216,4,Excellent product for middle-class persons nice sound &less price,"Excellent product battery backup too nice automatic on off (tuch boath with magnet) is very fantastic ideaSound quality not too loud nor less but in average, noic ecancellation excellent ,bass quality veery high which is hart of voice, overall very nice products thanks to Amazon"
217,1,Not a good buy,"Crackling sound while hearing songs, and Bluetooth got disconnected often when there is a call, when switching between Bluetooth devices From your mobile it doesn't connect back. Wasted money on this. If someone interested in buying OnePlus bullets z bass edition, don't do it. Go for realme buds wireless Neo 2"
218,1,Mic doesn't work,"Mic doesn't work. Tried it with multiple devices, still no luck. Apparently a lot of people are facing the same issue, still OnePlus has not official guide to fix it. No quick switch button. And the way in which they say we can switch between devices doesn't work 90% of the time."
