,Unnamed: 0,Rating,Review title,Review,cleaned,lemmatized,polarity,review_len,avg_word_len,pie_bins,pie_quantile_bins,Rating satisfaction,Polarity satisfaction,Match,3608,,,
563,563,1,Duplicate American tourister bag,Really very bad quality duplicate bag,Really very bad quality duplicate bag,bad quality duplicate bag,-0.7,25,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
564,564,5,Quality,So good and quality is okay,So good and quality is okay,good quality okay,0.6,17,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
565,565,4,Light,"Bag is light, quality is poor.",Bag is light quality is poor ,Bag light quality poor,0,22,4.75,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
566,566,5,Good& excellent,Like,Like,like,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
567,567,5,Must purchase,Best product in this rangeMust purchase,Best product in this rangeMust purchase,good product rangemust purchase,0.7,31,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
568,568,1,Dont buy this product.,Worst product ever.,Worst product ever ,bad product,-0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
569,569,5,Nice,Good one,Good one,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
570,570,5,Not waterproof!!,"Bag are not waterproof. I poured a glass of water on it and , it got wet inside just like any other bags!",Bag are not waterproof I poured a glass of water on it and it got wet inside just like any other bags ,Bag waterproof pour glass water get wet inside like bag,-0.1,55,4.6,"(3.4, 5.8]","(4.0, 5.0]",1,0,FALSE,,,,
571,571,5,Value for money,Super good product...value for money,Super good product value for money,super good product value money,0.516666667,30,5.2,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
572,572,1,Not good quality,Not worth of money,Not worth of money,worth money,0.3,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
573,573,1,Poor Quality,Material used for manufacturing bag poor quality.,Material used for manufacturing bag poor quality ,material manufacture bag poor quality,-0.4,37,6.6,"(5.8, 8.2]","(6.0, 13.0]",0,0,TRUE,,,,
574,574,5,Nice,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
575,575,4,worth it product,Quality of this bag was amazing and price was good so worth it.,Quality of this bag was amazing and price was good so worth it ,quality bag amazing price good worth,0.533333333,36,5.166666667,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
576,576,1,SHOULD GIVE IT A ZERO STAR,Good design but poor quality.  Not recommended for anyone wants to use it for at least six months!,Good design but poor quality Not recommended for anyone wants to use it for at least six months ,good design poor quality recommend want use month,0.15,49,5.25,"(3.4, 5.8]","(5.0, 5.5]",0,1,FALSE,,,,
577,577,4,Satisfactory,Very good at this price..Brilliant productOriginal brand,Very good at this price Brilliant productOriginal brand,good price brilliant productoriginal brand,0.8,42,7.6,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
578,578,5,I love this product,"It is a good quality bag for multi-purpose uses, for daily uses and for travel purpose, I am very much satisfied with this product😊",It is a good quality bag for multi purpose uses for daily uses and for travel purpose I am very much satisfied with this product😊,good quality bag multi purpose use daily use travel purpose satisfied product 😊,0.4,79,5.153846154,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
579,579,5,Spacious and great,Good bag but the laptop pocket is missing!!,Good bag but the laptop pocket is missing ,good bag laptop pocket miss,0.7,27,4.6,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
580,580,1,Low quality,Started tearing apart on sideways just after a month of buying ☹️☹️☹️,Started tearing apart on sideways just after a month of buying ☹️☹️☹️,start tear apart sideway month buy ☹ ️ ☹ ️ ☹ ️,0,46,2.916666667,"(1.0, 3.4]","(0.999, 4.0]",0,1,FALSE,,,,
581,581,5,It's very good,It is so cool,It is so cool,cool,0.35,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
582,582,5,Bag,Good for travelling,Good for travelling,good travel,0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
583,583,5,Nice build quality.,"Good product from AT. I like the bag, size is enough for daily routine offices, works but one more zip will be beneficial.",Good product from AT I like the bag size is enough for daily routine offices works but one more zip will be beneficial ,good product like bag size daily routine office work zip beneficial,0.35,67,5.181818182,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
584,584,4,Worth for money,"Still a new one,  lot of space in it,  so u might get surprised how many things can b kept in it,",Still a new one lot of space in it so u might get surprised how many things can b kept in it ,new lot space u surprised thing b keep,0.118181818,38,3.875,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
585,585,5,Worth to buy,I am using this bag since Six months and still i love it..quality is really good..!!,I am using this bag since Six months and still i love it quality is really good ,bag month love quality good,0.6,27,4.6,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
586,586,1,Okay okay,It is okay okay. Not that great.,It is okay okay Not that great ,okay okay great,0.6,15,4.333333333,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
587,587,1,"Quality is like local product, Worst",Totally issue with product quality,Totally issue with product quality,totally issue product quality,0,29,6.5,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
588,588,3,not so good,good but the material used inside the bag is poor quality,good but the material used inside the bag is poor quality,good material inside bag poor quality,0.15,37,5.333333333,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
589,589,1,Not worth for 900,Its very light weight not suitable for heavy weight backbag .. bag material is not good,Its very light weight not suitable for heavy weight backbag bag material is not good,light weight suitable heavy weight backbag bag material good,0.3625,60,5.777777778,"(3.4, 5.8]","(5.5, 6.0]",0,1,FALSE,,,,
590,590,4,Good bag,Good bag,Good bag,good bag,0.7,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
591,591,5,The very economical and ergonomical,Very Nice and ergonomically designed to provide an incredible backpack 🎒,Very Nice and ergonomically designed to provide an incredible backpack 🎒,nice ergonomically design provide incredible backpack 🎒,0.75,55,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
592,592,5,Good Bag At 900rs,Value For MoneyNice Quality,Value For MoneyNice Quality,value MoneyNice Quality,0,23,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
593,593,5,Good,Good quality. Looks good.,Good quality Looks good ,good quality look good,0.7,22,4.75,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
594,594,5,Perfect loading companion,Spacious and lightweight bag. Easy to handle and robust enough to bear the extra weight. Excellent product.,Spacious and lightweight bag Easy to handle and robust enough to bear the extra weight Excellent product ,spacious lightweight bag Easy handle robust bear extra weight excellent product,0.477777778,79,6.272727273,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
595,595,2,Too light weight material,Very thin fabric. Not suitable for more weight. Fit only for light weight and for small kids or inside home use only.,Very thin fabric Not suitable for more weight Fit only for light weight and for small kids or inside home use only ,thin fabric suitable weight Fit light weight small kid inside home use,0.14,70,4.916666667,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
596,596,3,Bag is good but not water proof,Color is gud and for traveling it is light weight bt should b improved in water proof or resistance,Color is gud and for traveling it is light weight bt should b improved in water proof or resistance,color gud travel light weight bt b improve water proof resistance,0.4,65,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
597,597,2,Don't buy this bag,Worst material quality..I think this bag 2nd or 3rd quality.,Worst material quality I think this bag or quality ,bad material quality think bag quality,-0.7,38,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
598,598,3,Average product,Average product,Average product,average product,-0.15,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,0,FALSE,,,,
599,599,4,Before Used,Today you Deliver to us.After using i can give review how is it.But everything looks so good.Hope it will last longer than any other.,Today you Deliver to us After using i can give review how is it But everything looks so good Hope it will last longer than any other ,today deliver review look good Hope longer,0.7,42,5.142857143,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
600,600,5,Best at it's price.,Best in class before also I have used American Tourister bags which lasts for almost 3 years. Now looking for to this bag and they have provided alot of space in this bag which helps while traveling.,Best in class before also I have used American Tourister bags which lasts for almost years Now looking for to this bag and they have provided alot of space in this bag which helps while traveling ,best class American Tourister bag last year look bag provide alot space bag help travel,0.333333333,87,4.866666667,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
601,601,4,Go ahead,Adequate stuff by tourister and Amazon perfect stuffI m employee and used at least 3 months dashing stuff,Adequate stuff by tourister and Amazon perfect stuffI m employee and used at least months dashing stuff,adequate stuff tourister Amazon perfect stuffI m employee month dash stuff,0.666666667,74,5.818181818,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
602,602,5,Excellent,Excellent,Excellent,excellent,1,9,9,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
603,603,1,college bag,Decent bag but does not look that durable enough zips and clothing feel flimsy. Feels like it will break anytime in the harsh situations.,Decent bag but does not look that durable enough zips and clothing feel flimsy Feels like it will break anytime in the harsh situations ,decent bag look durable zip clothing feel flimsy feel like break anytime harsh situation,-0.016666667,88,5.357142857,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
604,604,1,Very bad quality product.,If Amazon and American tourister known by these type of poor quality products than I must say...stop buying from Amazon,If Amazon and American tourister known by these type of poor quality products than I must say stop buying from Amazon,Amazon american tourister know type poor quality product stop buy Amazon,-0.2,72,5.636363636,"(3.4, 5.8]","(5.5, 6.0]",0,0,TRUE,,,,
605,605,5,Very good,Very good,Very good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
606,606,4,Good,For travelling & light weight it is too good but unfortunately water resistance is not so much impressive,For travelling light weight it is too good but unfortunately water resistance is not so much impressive,travel light weight good unfortunately water resistance impressive,0.4,66,7.375,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
607,607,4,Value for money,Just ok..,Just ok ,ok,0.5,2,2,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
608,608,4,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
609,609,5,Comfortable,Very affordable price on the sale. Comfortable and carries more!!!,Very affordable price on the sale Comfortable and carries more ,affordable price sale comfortable carry,0.4,39,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
610,610,4,Value for money!,Nice bag as per my daughter is experience. Lots of space & definitely value for money!!,Nice bag as per my daughter is experience Lots of space definitely value for money ,nice bag daughter experience lot space definitely value money,0.3,61,5.888888889,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
611,611,1,Very very worst product,Worst product. It is does not look like original product. It is a duplicate one. It is not even water proof. Very disappointed ☹️,Worst product It is does not look like original product It is a duplicate one It is not even water proof Very disappointed ☹️,bad product look like original product duplicate water proof disappointed ☹ ️,-0.358333333,77,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
612,612,1,Not a orginal American tourester,I Think this product is Not a orginal American tourester.looking is very cheap 👎.low water resistance,I Think this product is Not a orginal American tourester looking is very cheap 👎 low water resistance,think product orginal american tourester look cheap 👎 low water resistance,0.133333333,74,5.818181818,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
613,613,5,Worth it bagpack!,Could have more capacity,Could have more capacity,capacity,0,8,8,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
614,614,4,Good product but not upto the mark.,I will say that this product is not water resistant at all. But the product is aswm .,I will say that this product is not water resistant at all But the product is aswm ,product water resistant product aswm,0,36,6.4,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
615,615,4,"All about good, but print not good","All about good, but print not good",All about good but print not good,good print good,0.7,15,4.333333333,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
616,616,5,Good one,Light weight,Light weight,light weight,0.4,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
617,617,5,Just love this,"It is super....it is water resistance ,it has light weight ,and it us best for traveling. All over i love it most....highly mentioned that it is perfect for school students...",It is super it is water resistance it has light weight and it us best for traveling All over i love it most highly mentioned that it is perfect for school students ,super water resistance light weight best travel love highly mentioned perfect school student,0.565555556,92,6.153846154,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
