,Review ratings,Review title,Review
539,1,Big disappointment👎🏼,"Very poor performance, I thought HIT being a reputable brand will have a good, effective product but thoroughly disappointed. You take it so close to flies and nothing happens, they just fly away flapping their wings!  Would like to return but have thrown away the packaging."
540,3,Reliability unpredictable,The first piece stopped working in a week's time. It would charge but not work. Thankfully I'd registered it on the site so I could claim warranty. The replacement was done in a week's time. The second piece has been working ok for the past 1week or so. Not sure of its life.
541,1,DISASTER,"ORIGINAL SEAL WAS BROKEN. ORIGINAL PACKAGING MISSING (WAS ONLY BUBBLE WRAPPED).100% USED AND NON WORKING RETURNED PIECE DELIVERED BY RESELLER CLOUDTAIL.OPEN LOOT BY BOTH CLOUDTAIL AND AMAZON.IF THEY ARE SO DESPARATE FOR MAKING MONEY THEY SHOULD TRY SOME OTHER AVENUES, PLENTY OF OPTIONS ARE AVAILABLE TODAY."
542,1,Worthless product,"Useless product .Battery is hopeless.charge not retained.Mosquitos fly through the gap in the bat. With this product company has lost the goodwill of the other product.Please don't buy, don't fall in thair trap."
543,1,Awful,It does not work even when the mosquito is trapped inside the mesh.....It is that awful.  realised it after the return window closing time
544,1,Purpose of buy not served! Waste,"First delivered damaged product and I replaced item, 2nd time delivered product is not functioning. I hit many mosquitoes but non of them died. They are passing through them. Its waste product. I returned this item."
545,4,Go for it it's awesome.,Very good product only prob is battery prob and that too because it works when battery shorts (to electrocute mosquitoes). May be they could have used bigger battery even though it's value for money.Totally worth it.
546,2,Bad product,Battery good for less than 6 months only. They have used a substandard battery which was leaking inside. Very pathetic product from Godrej which we proudly associate as a Indian MNC👎
547,1,Received damaged product,Product I received in damage condition. There is some circuits issue once you press the button it start giving shock in its mesh..I repaired it myself
548,3,Lot of improvement required,Average product like others little disappointed as this represent company called hit lot of scope to improve specially  operating buttons
549,4,Great but lacks good battery backup,Works great. Only problem is that the battery lasts about 1~2 hours max if you are frequently using it. Also the blue light it has isn’t helpful at all. I have no clue what’s it’s purpose because you certainly can’t see the mosquitoes with it
